time_sec,time_min,run_id,phase,event_marker,event_zone,scenario_demand,team_state,team_state_label,fist_leader_state,fso_state,jtac_state,foa_state,fom_state,fist_leader_heart_rate,fist_leader_respiration_rate,fist_leader_eeg_alpha_power,fist_leader_gaze_task_focus,fist_leader_communication_activity,fso_heart_rate,fso_respiration_rate,fso_eeg_alpha_power,fso_gaze_task_focus,fso_communication_activity,jtac_heart_rate,jtac_respiration_rate,jtac_eeg_alpha_power,jtac_gaze_task_focus,jtac_communication_activity,foa_heart_rate,foa_respiration_rate,foa_eeg_alpha_power,foa_gaze_task_focus,foa_communication_activity,fom_heart_rate,fom_respiration_rate,fom_eeg_alpha_power,fom_gaze_task_focus,fom_communication_activity
80,1.3333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,83.2634,16.5135,0.4831,0.7838,0.1958,80.7769,15.9555,0.4917,0.5893,0.1236,89.6472,16.6459,0.4851,0.8241,0.2242,77.3658,14.9709,0.5331,0.5586,0.0486,83.231,13.8011,0.521,0.6226,0.1885
81,1.35,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,82.0095,15.2111,0.4087,0.719,0.0799,77.6712,15.6871,0.5257,0.7056,0.1896,88.1676,17.1792,0.44,0.7182,0.1954,77.2932,14.3395,0.5218,0.5394,0.1709,78.2788,14.2216,0.5158,0.6533,0.0851
82,1.3667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,3,86.0137,16.086,0.433,0.7446,0.1678,74.5829,15.6559,0.5831,0.7466,0.2435,86.1516,17.0454,0.3679,0.7033,0.1782,78.109,13.7897,0.5341,0.5672,0.1655,75.0785,12.5744,0.4807,0.6773,0.0919
83,1.3833,synthetic_run_001,orientation,,False,0.15,0,monitoring,4,0,0,0,0,86.2834,16.0896,0.4347,0.7001,0.2194,81.0973,16.3054,0.4741,0.6973,0.1373,85.2601,17.195,0.439,0.7531,0.3095,78.1698,14.281,0.546,0.516,0.1925,76.4286,15.4924,0.5631,0.5902,0.0828
84,1.4,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,80.5419,15.4426,0.4706,0.6754,0.307,79.0696,15.5774,0.4613,0.6252,0.1625,90.5442,17.2826,0.492,0.7385,0.3315,74.8379,16.7348,0.5737,0.592,0.1845,73.0948,14.4577,0.5488,0.4736,0.165
85,1.4167,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,0,1,0,0,82.7229,15.7331,0.4642,0.7672,0.1797,80.333,13.7342,0.4721,0.7421,0.1721,87.5291,17.3586,0.38,0.6915,0.2256,74.7951,15.1557,0.5832,0.6412,0.129,76.3416,15.6778,0.5608,0.5386,0.0874
86,1.4333,synthetic_run_001,orientation,,False,0.15,1,planning,2,1,1,0,0,84.6503,16.7812,0.5098,0.7678,0.1613,78.5074,14.4593,0.492,0.6235,0.1184,90.0926,16.9294,0.514,0.7522,0.1975,78.4576,16.5314,0.5154,0.6635,0.1324,79.2888,13.9843,0.5647,0.4885,0.0491
87,1.45,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,4,3,0,84.0048,15.6521,0.4585,0.7564,0.1339,81.6327,16.3605,0.4842,0.7082,0.1128,90.4227,16.2448,0.4755,0.7735,0.1772,79.4586,15.8081,0.52,0.6147,0.1599,74.7115,14.8581,0.6075,0.689,0.151
88,1.4667,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,1,0,0,0,83.1629,15.4107,0.4163,0.728,0.2173,80.0338,15.8153,0.506,0.6768,0.1157,86.0267,16.8115,0.4132,0.7104,0.1558,78.6824,16.4478,0.5384,0.7939,0.1106,77.3191,15.3385,0.561,0.6986,0.124
89,1.4833,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,2,0,0,0,83.2051,15.5834,0.4328,0.8683,0.1948,79.3866,15.8073,0.5194,0.6886,0.1358,86.1368,16.0358,0.3934,0.8059,0.2464,79.209,13.461,0.5752,0.6226,0.1534,74.3285,13.4716,0.5401,0.6259,0.1465
90,1.5,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,1,0,0,0,82.7139,14.9804,0.4102,0.6587,0.2123,81.8288,14.3286,0.5003,0.7135,0.1311,86.8264,17.6536,0.45,0.7214,0.236,76.2936,14.903,0.5428,0.6542,0.0707,73.6028,15.6366,0.6432,0.6521,0.1833
91,1.5167,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,84.0612,15.5964,0.443,0.7082,0.2228,82.8217,14.5098,0.5379,0.6229,0.1793,89.5002,15.8487,0.474,0.6908,0.225,78.5673,15.1396,0.5155,0.531,0.1656,76.4016,13.5459,0.5988,0.5698,0.1291
92,1.5333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,82.7577,16.156,0.4368,0.7318,0.2726,73.4512,15.3389,0.4965,0.6029,0.2061,86.6702,15.2365,0.3954,0.7997,0.1065,81.336,15.4849,0.5255,0.6903,0.085,78.8612,14.3451,0.529,0.579,0.1259
93,1.55,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,0,0,0,0,84.8648,16.4238,0.4579,0.6815,0.2156,81.5667,16.1508,0.6231,0.683,0.1762,86.5234,16.3651,0.4577,0.7315,0.2189,77.1442,14.334,0.5847,0.6584,0.0417,78.2134,15.3981,0.5749,0.6271,0.1152
94,1.5667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,2,0,0,0,83.4237,14.5615,0.4611,0.7154,0.1779,77.1263,14.0676,0.4878,0.6938,0.2524,86.9888,16.9753,0.4412,0.7744,0.1661,79.3165,14.2254,0.5329,0.4498,0.0909,76.8643,14.6252,0.4859,0.6049,0.0656
95,1.5833,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,0,82.877,16.3125,0.4794,0.6967,0.1152,79.4818,14.8834,0.5369,0.6352,0.1037,88.4547,18.3687,0.3891,0.7376,0.2333,74.0916,14.4613,0.5074,0.5084,0.0822,77.8224,13.9469,0.5559,0.4805,0.0873
96,1.6,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,1,0,85.8141,14.8574,0.4313,0.7546,0.2756,76.0995,15.3377,0.4382,0.5307,0.1585,87.6442,16.8621,0.4681,0.7502,0.2734,77.2463,15.7214,0.5033,0.7809,0.1408,80.6297,15.304,0.5088,0.6762,0.095
97,1.6167,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,0,4,0,0,82.067,16.1501,0.4501,0.8235,0.3071,78.6784,16.2548,0.5035,0.6267,0.2009,84.0211,17.3334,0.4729,0.7813,0.3011,75.425,14.6878,0.572,0.6181,0.0514,77.5812,16.3211,0.6127,0.4782,0.1831
98,1.6333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,85.9101,16.5103,0.4292,0.7486,0.0851,79.5405,14.9708,0.5461,0.7105,0.2175,89.1124,16.9824,0.4381,0.7278,0.1514,78.0312,16.0227,0.5435,0.6722,0.176,75.9642,15.7277,0.5873,0.5206,0.1201
99,1.65,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,84.7009,15.2407,0.4929,0.6284,0.1607,79.2176,15.6554,0.5043,0.6788,0.149,85.8998,16.8023,0.4241,0.6469,0.166,74.5881,13.6377,0.5411,0.7057,0.1127,77.5368,13.6014,0.5978,0.5719,0.1552
100,1.6667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,83.1611,16.3936,0.4657,0.6731,0.2723,80.7506,14.7759,0.4735,0.714,0.0668,87.0346,17.0978,0.4553,0.6924,0.2479,77.1263,15.975,0.6037,0.655,0.0625,78.0966,15.298,0.5777,0.5877,0.0816
101,1.6833,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,84.7267,15.0,0.4976,0.8353,0.1959,83.9711,14.5511,0.5221,0.604,0.1246,91.4622,17.1285,0.4218,0.8916,0.1906,80.5714,15.6446,0.6296,0.5286,0.1949,72.8749,15.8445,0.5925,0.5897,0.1443
102,1.7,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,82.4804,14.5878,0.5052,0.7835,0.1569,80.2222,14.8679,0.4841,0.7151,0.1488,85.4626,17.7516,0.4571,0.7856,0.2715,77.1228,13.8374,0.5358,0.6922,0.1339,80.1625,14.5977,0.5423,0.5756,0.0381
103,1.7167,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,1,83.6136,17.2136,0.484,0.7632,0.228,78.9877,16.9023,0.4833,0.6523,0.1527,88.4324,16.7309,0.3571,0.7426,0.157,78.5733,15.2914,0.5649,0.496,0.0539,77.8439,14.1204,0.5603,0.554,0.1401
104,1.7333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,84.0891,15.0998,0.49,0.8696,0.2595,79.3117,13.819,0.4612,0.729,0.1125,85.1635,15.7886,0.4332,0.6885,0.1749,76.9893,14.7271,0.5659,0.6035,0.1081,76.1764,14.7345,0.5376,0.5404,0.1505
105,1.75,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,83.6016,16.6271,0.5077,0.7667,0.187,80.8912,15.5957,0.5161,0.6079,0.1871,87.6562,16.413,0.4179,0.8347,0.1784,75.8333,13.5033,0.5671,0.78,0.1037,74.9008,15.7095,0.5551,0.5541,0.1031
106,1.7667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,83.0626,15.0525,0.4889,0.6048,0.1698,80.7987,15.318,0.5559,0.7075,0.1743,86.5332,15.6949,0.4497,0.7748,0.2665,78.5118,14.8131,0.479,0.6345,0.0294,80.5147,13.6975,0.5535,0.5946,0.2011
107,1.7833,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,82.6755,16.6478,0.4233,0.7017,0.109,79.3902,15.1147,0.4888,0.6388,0.1671,85.6701,16.8973,0.4315,0.7662,0.2254,76.9599,15.789,0.5194,0.6082,0.1312,78.6094,15.6556,0.5628,0.5794,0.0955
108,1.8,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,84.0176,15.1698,0.4411,0.8406,0.1831,80.12,15.8325,0.5102,0.6329,0.1435,88.1513,18.2504,0.438,0.6019,0.2073,75.716,15.3429,0.519,0.5308,0.1046,73.9718,14.6783,0.5507,0.6157,0.0513
109,1.8167,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,1,3,0,0,79.7253,15.196,0.4746,0.8079,0.2238,77.2419,14.9779,0.4651,0.5753,0.1721,84.876,17.1031,0.3954,0.8264,0.2282,77.6235,14.0851,0.5305,0.5963,0.0857,71.3526,13.8249,0.587,0.4961,0.0436
110,1.8333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,1,84.9131,16.6,0.4217,0.6981,0.1111,77.1948,14.5375,0.4626,0.7332,0.2731,82.8188,16.6707,0.4014,0.7029,0.2231,76.8045,13.9887,0.5683,0.6128,0.1664,73.3447,14.0656,0.5205,0.6373,0.1296
111,1.85,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,86.1394,16.4458,0.4774,0.8008,0.1978,79.935,15.9324,0.5508,0.649,0.2174,87.4118,16.1884,0.5184,0.738,0.1916,73.0938,14.2621,0.5794,0.5743,0.0806,77.6374,14.3059,0.5566,0.5438,0.0623
112,1.8667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,3,80.0598,16.2455,0.4832,0.814,0.1586,78.9416,15.9655,0.5421,0.6716,0.1392,85.727,16.2724,0.3957,0.7684,0.2718,75.225,14.6261,0.5208,0.6481,0.0881,76.1994,14.2463,0.4986,0.6072,0.1568
113,1.8833,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,82.8234,15.8156,0.4914,0.6617,0.2503,81.0113,16.7483,0.5135,0.6452,0.2274,87.5114,16.9263,0.4477,0.6606,0.1349,76.0836,15.3778,0.5391,0.6238,0.0608,77.8089,14.0903,0.5707,0.7239,0.1111
114,1.9,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,83.1674,16.0449,0.4245,0.6542,0.1845,79.1106,15.4188,0.5461,0.646,0.172,88.3266,17.4627,0.46,0.7773,0.2071,76.0654,14.3673,0.5514,0.6369,0.0808,71.6264,14.4943,0.5595,0.5824,0.1828
115,1.9167,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,3,82.442,15.7535,0.4572,0.7785,0.235,81.7576,15.3542,0.4864,0.549,0.1299,87.8755,16.2537,0.371,0.7751,0.1238,78.4598,14.6943,0.5648,0.6223,0.0831,78.4467,12.8311,0.5872,0.6801,0.1135
116,1.9333,synthetic_run_001,orientation,,False,0.15,2,coordinating,1,2,3,0,2,82.0859,16.5077,0.4392,0.6755,0.2483,77.8861,14.8535,0.5256,0.588,0.1858,89.9621,16.6226,0.405,0.6834,0.2629,77.3431,14.0278,0.5237,0.695,0.1321,77.1717,14.5531,0.6709,0.6051,0.109
117,1.95,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,2,0,0,87.8877,15.977,0.4143,0.6882,0.2647,77.9925,14.9222,0.5276,0.7323,0.2046,84.5785,17.1966,0.3729,0.7245,0.2432,77.2929,15.2729,0.5822,0.6484,0.1257,74.8584,13.8133,0.5471,0.6166,0.1288
118,1.9667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,2,0,1,83.6743,14.9364,0.5575,0.7103,0.2112,77.8993,17.0673,0.5501,0.7013,0.1808,90.3106,16.0955,0.4299,0.6396,0.126,73.1238,15.3025,0.6192,0.6954,0.1091,78.9687,14.3952,0.5587,0.61,0.1397
119,1.9833,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,0,0,0,2,86.5356,17.0376,0.4767,0.8111,0.1887,86.6963,14.416,0.4909,0.6771,0.1719,89.4908,17.7,0.4597,0.6843,0.2824,77.9496,15.0509,0.5422,0.6504,0.1236,74.0334,13.9912,0.5133,0.5429,0.1391
120,2.0,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,82.1199,17.2425,0.4656,0.686,0.2161,81.6584,13.9801,0.5541,0.7427,0.1335,86.4731,17.4642,0.4115,0.7133,0.172,77.095,13.853,0.5071,0.6357,0.2142,78.1856,14.4784,0.5518,0.5345,0.1824
121,2.0167,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,82.5973,17.4239,0.45,0.6712,0.1855,76.0375,14.6774,0.5598,0.6565,0.1746,91.1907,16.6194,0.4195,0.8078,0.1759,77.5006,15.0777,0.6182,0.6322,0.0031,76.5956,14.8668,0.564,0.5888,0.1427
122,2.0333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,4,0,0,0,81.9251,16.1501,0.4227,0.719,0.1453,80.5384,15.8247,0.423,0.7582,0.1084,88.7701,16.086,0.4403,0.7137,0.2135,79.9679,14.8051,0.528,0.5784,0.1399,77.3957,15.0853,0.558,0.5231,0.1164
123,2.05,synthetic_run_001,orientation,,False,0.15,0,monitoring,1,1,0,0,0,81.8485,16.7452,0.4548,0.6851,0.2897,78.6867,14.8929,0.431,0.7101,0.1744,89.1195,15.5262,0.4144,0.6738,0.3006,74.1697,14.7641,0.5285,0.5325,0.2192,74.9776,15.2478,0.5517,0.575,0.1426
124,2.0667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,3,2,0,86.3181,15.2097,0.4427,0.6423,0.2045,78.4783,14.5587,0.4632,0.6491,0.1287,87.5589,17.882,0.3938,0.7567,0.2092,77.2027,15.4671,0.5037,0.5981,0.0947,77.1851,14.9636,0.6125,0.6614,0.1503
125,2.0833,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,85.1006,16.2065,0.4263,0.7007,0.1173,80.6634,15.6724,0.5743,0.7029,0.1309,85.3826,17.0365,0.3595,0.7398,0.161,78.4333,14.8855,0.594,0.6124,0.0836,77.3935,15.1419,0.6514,0.5547,0.0986
126,2.1,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,3,0,0,83.3826,16.9391,0.4534,0.7712,0.2189,84.8387,14.7164,0.5179,0.607,0.2413,88.8677,17.0722,0.3944,0.7875,0.2315,78.4483,15.0535,0.5471,0.5735,0.2067,75.7955,16.0776,0.5334,0.5479,0.0635
127,2.1167,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,78.7648,16.2623,0.4575,0.6227,0.2463,77.9577,16.6513,0.5337,0.5915,0.1061,87.1274,17.7878,0.4088,0.7475,0.2597,76.8644,13.4789,0.508,0.6311,0.1151,73.8879,14.4811,0.5716,0.5498,0.1836
128,2.1333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,0,80.2024,16.0638,0.4878,0.6571,0.207,81.8272,15.5879,0.4502,0.594,0.1802,87.0716,17.8603,0.4173,0.6929,0.2617,78.2884,16.2948,0.6018,0.6336,0.1451,77.9171,14.0827,0.5761,0.5784,0.1371
129,2.15,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,2,83.8936,16.5837,0.4906,0.7058,0.2741,80.185,15.7201,0.5516,0.6738,0.1071,89.1741,16.4875,0.463,0.7509,0.2764,78.6129,16.0713,0.4853,0.5845,0.1644,75.8561,15.2757,0.5804,0.5664,0.1445
130,2.1667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,2,0,83.5971,16.0267,0.4945,0.7051,0.2015,76.9916,15.0243,0.5109,0.7715,0.1309,91.1496,14.5201,0.3999,0.9059,0.2415,77.4078,14.924,0.5596,0.7184,0.1574,74.9638,13.8433,0.5034,0.4981,0.0672
131,2.1833,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,4,0,4,0,76.5839,15.2349,0.4585,0.6757,0.268,79.4582,15.3362,0.4558,0.6445,0.1297,85.4218,17.5635,0.4499,0.7151,0.2193,75.5913,14.9264,0.4933,0.5513,0.0569,74.9717,16.6866,0.596,0.6703,0.1518
132,2.2,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,0,83.2749,15.7131,0.4945,0.7211,0.2058,81.2576,14.6183,0.4767,0.7488,0.157,86.3119,16.2988,0.3676,0.652,0.2022,78.1448,15.0823,0.519,0.6047,0.1401,78.8741,14.6764,0.5927,0.5626,0.0214
133,2.2167,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,2,0,0,84.4288,15.7911,0.4468,0.7451,0.2133,77.5577,14.9032,0.5723,0.7041,0.1341,81.4596,16.0448,0.4182,0.7166,0.2404,75.1732,15.1299,0.5336,0.6026,0.1074,75.6457,14.667,0.5377,0.646,0.1527
134,2.2333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,83.2537,15.9862,0.4723,0.7007,0.2046,77.1885,13.9712,0.5378,0.667,0.1773,86.1605,16.9046,0.4649,0.6828,0.1847,78.1625,16.1551,0.5872,0.6341,0.0725,80.0219,14.83,0.4722,0.5716,0.1447
135,2.25,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,3,0,0,80.6268,16.0128,0.4761,0.6911,0.2534,79.6495,14.1246,0.4613,0.6527,0.2511,80.8969,17.4524,0.4091,0.8105,0.168,78.4926,14.512,0.5301,0.6135,0.1491,75.4837,13.6073,0.6342,0.5557,0.0836
136,2.2667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,83.4616,16.0382,0.4811,0.5706,0.286,76.4682,14.9932,0.484,0.7402,0.1227,86.5042,16.5736,0.4799,0.6286,0.1462,75.7145,13.5784,0.5193,0.4911,0.0711,76.9124,13.8678,0.5112,0.5237,0.1098
137,2.2833,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,0,0,0,0,81.8774,16.0896,0.4488,0.6959,0.3099,82.1658,14.1973,0.4925,0.6203,0.1408,88.9658,17.1767,0.4045,0.7472,0.167,77.7105,13.92,0.5513,0.5309,0.062,78.5613,15.1327,0.5833,0.5261,0.0849
138,2.3,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,0,0,0,0,84.471,15.791,0.4679,0.8036,0.1994,76.2721,14.4883,0.4858,0.6007,0.1475,88.178,16.4135,0.3621,0.7462,0.2133,80.2293,15.498,0.5113,0.5812,0.1173,77.2852,13.7994,0.6069,0.5981,0.0255
139,2.3167,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,2,0,0,82.7576,16.7324,0.4815,0.6331,0.1212,80.2104,16.5666,0.552,0.693,0.1064,86.6512,16.2354,0.429,0.6377,0.263,76.3524,14.6585,0.5185,0.6023,0.2165,76.4444,15.3454,0.6045,0.5422,0.1081
140,2.3333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,83.6762,14.37,0.4963,0.6578,0.1588,78.4262,14.8503,0.5119,0.6274,0.0965,87.1082,15.6392,0.4696,0.5777,0.1897,78.7357,15.7714,0.5201,0.6472,0.1318,73.3347,15.0056,0.5786,0.6085,0.0873
141,2.35,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,4,3,0,0,82.2595,15.5282,0.49,0.7766,0.1748,79.6094,14.6558,0.476,0.63,0.1332,84.2406,15.5448,0.4274,0.6931,0.2271,74.3946,16.2095,0.5573,0.5868,0.0753,78.4435,14.0486,0.6033,0.568,0.0598
142,2.3667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,3,0,0,83.1257,16.7298,0.409,0.7817,0.233,81.7306,14.193,0.5325,0.6057,0.0694,85.9265,17.1669,0.3492,0.6144,0.2806,75.2795,14.0306,0.5449,0.6732,0.143,74.8924,14.6949,0.5644,0.5756,0.0925
143,2.3833,synthetic_run_001,orientation,,False,0.15,0,monitoring,1,0,0,0,0,85.264,15.2889,0.4599,0.6943,0.2099,78.0106,16.346,0.4983,0.6491,0.2477,87.5859,17.1023,0.4374,0.7929,0.1777,77.7194,14.6933,0.5699,0.6903,0.0732,80.9668,14.9137,0.5818,0.5116,0.1119
144,2.4,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,1,0,0,0,88.586,15.3124,0.4242,0.6553,0.2883,79.5804,14.7168,0.5387,0.6292,0.139,86.9831,16.7785,0.4628,0.8408,0.2413,75.9428,15.3932,0.551,0.5266,0.1056,79.7598,15.0539,0.6131,0.6078,0.1161
145,2.4167,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,0,0,0,80.4924,15.6384,0.4637,0.7368,0.2151,79.0994,13.0743,0.4905,0.7167,0.0679,85.8267,16.7717,0.3894,0.8396,0.2078,78.9553,14.1695,0.5223,0.6417,0.0908,73.2435,15.963,0.5712,0.5377,0.0771
146,2.4333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,0,88.4099,16.6511,0.4718,0.6861,0.1442,84.1544,16.4848,0.4541,0.612,0.1185,87.6073,19.263,0.3748,0.7557,0.2428,77.7424,14.0342,0.5487,0.6427,0.1384,78.5613,14.727,0.524,0.556,0.101
147,2.45,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,0,80.886,14.7491,0.4668,0.6238,0.142,80.3355,15.9622,0.4958,0.6258,0.1789,90.3723,17.5734,0.4336,0.7975,0.1131,79.7237,15.1797,0.5467,0.5955,0.1404,73.0098,14.2367,0.6366,0.5544,0.1001
148,2.4667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,3,0,0,83.0917,16.7491,0.4505,0.7593,0.2331,86.6308,16.2136,0.5189,0.5994,0.1471,90.9923,17.4942,0.3686,0.7712,0.1499,78.651,15.5927,0.5624,0.6439,0.0728,72.0926,15.2625,0.5386,0.6443,0.1674
149,2.4833,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,1,0,0,0,79.4391,16.1686,0.4435,0.6816,0.3068,77.3114,16.0966,0.5179,0.6748,0.1048,91.3958,17.1542,0.4036,0.7623,0.3334,75.8713,14.8363,0.5667,0.6358,0.0837,79.1214,15.8797,0.6281,0.6001,0.0964
150,2.5,synthetic_run_001,orientation,,False,0.15,0,monitoring,3,0,0,0,3,81.5786,15.3391,0.4697,0.7014,0.1907,82.4257,13.8248,0.5239,0.6937,0.0757,87.5477,18.0723,0.5058,0.6931,0.2383,78.3778,15.113,0.6041,0.6781,0.069,77.4329,15.6711,0.5491,0.604,0.1181
151,2.5167,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,0,0,0,0,80.8898,17.2172,0.4776,0.7062,0.1798,77.6807,15.3661,0.5454,0.5358,0.1491,86.3964,16.8801,0.5023,0.7226,0.2266,81.4923,14.8743,0.6074,0.657,0.1374,76.6667,15.3879,0.5645,0.573,0.0995
152,2.5333,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,1,0,0,0,82.0291,16.3735,0.5135,0.7768,0.1454,78.9115,16.6535,0.4577,0.5549,0.1106,88.4624,17.7105,0.3733,0.8133,0.1964,77.5109,15.059,0.5855,0.5169,0.1235,78.2099,15.6997,0.5463,0.6476,0.18
153,2.55,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,0,82.9308,15.1014,0.508,0.64,0.1831,78.1214,14.8223,0.5185,0.7124,0.2664,88.4338,15.9968,0.4482,0.6857,0.1783,78.211,15.257,0.5448,0.5322,0.1584,74.943,13.3882,0.5638,0.6698,0.12
154,2.5667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,81.2349,15.4897,0.495,0.6006,0.2557,80.7279,15.2411,0.4778,0.6436,0.1032,90.749,17.0674,0.4674,0.7242,0.1881,78.0922,14.021,0.5141,0.6501,0.1663,75.328,14.6832,0.6146,0.6404,0.1518
155,2.5833,synthetic_run_001,orientation,,False,0.15,0,monitoring,4,0,3,0,0,81.3311,15.4923,0.4361,0.5667,0.1976,80.2753,14.8894,0.5356,0.6954,0.1136,85.3406,16.272,0.4151,0.6853,0.1863,78.4366,15.1919,0.5454,0.5195,0.091,76.665,15.8104,0.5934,0.5327,0.1459
156,2.6,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,83.1472,14.942,0.4909,0.725,0.1806,80.8423,15.3352,0.5208,0.6734,0.0943,88.7424,15.8002,0.4396,0.7643,0.2421,81.1746,16.2415,0.5796,0.6322,0.0717,77.7332,14.1637,0.5589,0.6018,0.1243
157,2.6167,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,1,3,1,0,87.0745,18.0614,0.4907,0.6326,0.1533,76.8316,15.2705,0.5144,0.7039,0.1348,90.2146,16.7999,0.4267,0.7135,0.1697,78.3525,15.2623,0.5901,0.5487,0.0944,78.2229,14.5201,0.5303,0.5959,0.1205
158,2.6333,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,84.2046,15.9194,0.4499,0.7293,0.1753,80.8922,15.6728,0.5119,0.5763,0.1412,88.533,17.5071,0.4108,0.701,0.2845,77.2641,14.7878,0.5461,0.6404,0.2487,72.7898,14.2821,0.608,0.6161,0.0
159,2.65,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,0,0,0,86.8427,13.8524,0.5078,0.7115,0.0745,80.3006,15.8379,0.5006,0.5403,0.1866,83.1267,15.5581,0.4054,0.6464,0.2142,79.2097,15.3509,0.5258,0.6016,0.0245,76.8712,14.9731,0.5735,0.5761,0.1263
160,2.6667,synthetic_run_001,orientation,,False,0.15,0,monitoring,0,0,3,0,0,83.0904,15.5526,0.4933,0.6787,0.2113,78.7781,14.9635,0.4574,0.675,0.1636,91.9098,16.5622,0.3819,0.6824,0.1253,78.8216,14.1531,0.6084,0.5909,0.1085,81.3424,14.869,0.5511,0.5553,0.0197
161,2.6833,synthetic_run_001,orientation,,False,0.15,0,monitoring,2,0,4,0,0,83.5447,15.2741,0.4679,0.7688,0.2295,81.4078,12.8645,0.5284,0.8062,0.0766,86.4823,17.5991,0.4215,0.7471,0.2679,77.833,15.0262,0.4851,0.5794,0.1794,76.5711,15.7666,0.5665,0.5718,0.0191
